보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,납입주기,source_file
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,항암방사선약물치료,"보장개시일 이후 암으로 항암방사선 또는 항암약물치료시 (단, 갑상선암, 기타피부암으로 항암방사선약물치료시에는 20%지급)(1회한, 1년미만 50%)",,,,,,,,," 보장개시일 이후 암으로 항암방사선 또는 항암약물치료시 (단, 갑상선암, 기타피부암으로 항암방사선약물치료시에는 20%지급)(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,허혈성심질환진단,"허혈성심질환으로 진단 확정시(1회한, 1년미만 50%)",,,,,,,,," 허혈성심질환으로 진단 확정시(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,뇌혈관질환진단비(건강고지형),"뇌혈관질환으로 진단확정시(1회한, 1년미만 50%)",,,"88,000 원","60,390 원",,,,," 무배당 흥Good The 건강한 4565 종합보험(26.03)_(2종)(20년갱신형)(해약환급금지급형) 뇌혈관질환으로 진단확정시(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,암진단비(유사암제외)(건강고지형),"보장개시일 이후 암(유사암제외) 진단 확정시(1회한, 1년미만 50%)* 유사암 : 갑상선암, 제자리암(상피내암), 경계성종양, 기타피부암",,,,,,,,," 보장개시일 이후 암(유사암제외) 진단 확정시(1회한, 1년미만 50%)* 유사암 : 갑상선암, 제자리암(상피내암), 경계성종양, 기타피부암",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,일반상해사망(건강고지형),상해로 사망시,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,항암방사선약물치료비(건강고지형),"보장개시일 이후 암으로 항암방사선 또는 항암약물치료시 (단, 갑상선암, 기타피부암으로 항암방사선약물치료시에는 20%지급)(1회한, 1년미만 50%)",,,,,,,,," 보장개시일 이후 암으로 항암방사선 또는 항암약물치료시 (단, 갑상선암, 기타피부암으로 항암방사선약물치료시에는 20%지급)(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,허혈성심질환진단비(건강고지형),"허혈성심질환으로 진단확정시(1회한, 1년미만 50%)",,,,,,,,," 허혈성심질환으로 진단확정시(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,뇌혈관질환진단비(건강고지형),"뇌혈관질환으로 진단확정시(1회한, 1년미만 50%)",,,"82,810 원","57,950 원",,,,," 무배당 흥Good The 건강한 4565 종합보험(26.03)_(2종)(20년갱신형)(해약환급금미지급형) 뇌혈관질환으로 진단확정시(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,암진단비(유사암제외)(건강고지형),"보장개시일 이후 암(유사암제외) 진단 확정시(1회한, 1년미만 50%)* 유사암 : 갑상선암, 제자리암(상피내암), 경계성종양, 기타피부암",,,,,,,,," 보장개시일 이후 암(유사암제외) 진단 확정시(1회한, 1년미만 50%)* 유사암 : 갑상선암, 제자리암(상피내암), 경계성종양, 기타피부암",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,일반상해사망(건강고지형),상해로 사망시,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,항암방사선약물치료비(건강고지형),"보장개시일 이후 암으로 항암방사선 또는 항암약물치료시 (단, 갑상선암, 기타피부암으로 항암방사선약물치료시에는 20%지급)(1회한, 1년미만 50%)",,,,,,,,," 보장개시일 이후 암으로 항암방사선 또는 항암약물치료시 (단, 갑상선암, 기타피부암으로 항암방사선약물치료시에는 20%지급)(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
롯데손보,(무) let:care 생활상해종합보험(주택플러스)(2602) (월납),주계약,허혈성심질환진단비(건강고지형),"허혈성심질환으로 진단확정시(1회한, 1년미만 50%)",,,,,,,,," 허혈성심질환으로 진단확정시(1회한, 1년미만 50%)",,월납,장기보장성 비교 공시 (7).xls
현대해상,(무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 2종 (월납),주계약,상해사망,상해로 사망시,,,"6,140 원","3,780 원",,,,, (무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 2종,,월납,장기보장성 비교 공시 (7).xls
현대해상,(무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 2종 (월납),주계약,상해사망후유장해,,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
현대해상,(무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 2종 (월납),주계약,,상해로 3~100% 후유장해시,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
현대해상,(무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 1종 (월납),주계약,상해사망,상해로 사망시,,,"5,430 원","3,250 원",,,,, (무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 1종,,월납,장기보장성 비교 공시 (7).xls
현대해상,(무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 1종 (월납),주계약,상해사망후유장해,,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
현대해상,(무)현대해상하이퍼스트상해보험(Hi2601)/(무)하이퍼스트상해보험(Hi2601) 1종 (월납),주계약,,상해로 3~100% 후유장해시,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해50%이상후유장해,보험기간 중 일반상해사고로 50%이상 후유장해시,,,"3,700 원","2,100 원",,,,, KB든든안심상해보험Ⅱ(무배당)(26.01)_2종 보험기간 중 일반상해사고로 50%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해80%이상후유장해,보험기간 중 일반상해사고로 80%이상 후유장해시,,,,,,,,, 보험기간 중 일반상해사고로 80%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해사망,보험기간 중 일반상해사고로 사망시,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해후유장해(20~100%),보험기간 중 일반상해사고로 20~100% 후유장해시,,,,,,,,, 보험기간 중 일반상해사고로 20~100% 후유장해시 보험가입금액x장해지급률(20~100%),,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,상해수술비,보험기간 중 상해로 수술시,,,"4,347 원","2,618 원",,,,, CEO안심상해보험Ⅱ(무배당)(26.01)_3종,,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해50%이상후유장해생활지원금(10년매월지급형),보험기간 중 일반상해사고로 50%이상 후유장해시,,,,,,,,, 일반상해50%이상후유장해생활지원금(10년매월지급형) 보험기간 중 일반상해사고로 50%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해80%이상후유장해생활지원금(10년매월지급형),보험기간 중 일반상해사고로 80%이상 후유장해시,,,,,,,,, 일반상해80%이상후유장해생활지원금(10년매월지급형) 보험기간 중 일반상해사고로 80%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해사망가족생활지원금(10년매월지급형),보험기간 중 일반상해사고로 사망시,,,,,,,,, 일반상해사망가족생활지원금(10년매월지급형),,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해후유장해(20~79%),보험기간 중 일반상해사고로 20~79% 후유장해시,,,,,,,,, 보험기간 중 일반상해사고로 20~79% 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해50%이상후유장해,보험기간 중 일반상해사고로 50%이상 후유장해시,,,"3,700 원","2,100 원",,,,, CEO안심상해보험Ⅱ(무배당)(26.01)_2종 보험기간 중 일반상해사고로 50%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해80%이상후유장해,보험기간 중 일반상해사고로 80%이상 후유장해시,,,,,,,,, 보험기간 중 일반상해사고로 80%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해사망,보험기간 중 일반상해사고로 사망시,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_2종 (월납),주계약,일반상해후유장해(20~100%),보험기간 중 일반상해사고로 20~100% 후유장해시,,,,,,,,, 보험기간 중 일반상해사고로 20~100% 후유장해시 보험가입금액x장해지급률(20~100%),,월납,장기보장성 비교 공시 (7).xls
KB손보,CEO안심상해보험Ⅱ(무배당)(26.01)_1종 (월납),주계약,일반상해사망후유장해(20~100%),"보험기간 중 일반상해사고로 사망, 20~100% 후유장해시",,,"2,800 원","1,700 원",,,,," CEO안심상해보험Ⅱ(무배당)(26.01)_1종 보험기간 중 일반상해사고로 사망, 20~100% 후유장해시 보험가입금액 (단, 후유장해는 장해지급률을 곱한 금액을 지급)",,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,상해수술비,보험기간 중 상해로 수술시,,,"4,347 원","2,618 원",,,,, KB든든안심상해보험Ⅱ(무배당)(26.01)_3종,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해50%이상후유장해생활지원금(10년매월지급형),보험기간 중 일반상해사고로 50%이상 후유장해시,,,,,,,,, 일반상해50%이상후유장해생활지원금(10년매월지급형) 보험기간 중 일반상해사고로 50%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해80%이상후유장해생활지원금(10년매월지급형),보험기간 중 일반상해사고로 80%이상 후유장해시,,,,,,,,, 일반상해80%이상후유장해생활지원금(10년매월지급형) 보험기간 중 일반상해사고로 80%이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해사망가족생활지원금(10년매월지급형),보험기간 중 일반상해사고로 사망시,,,,,,,,, 일반상해사망가족생활지원금(10년매월지급형),,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_3종 (월납),주계약,일반상해후유장해(20~79%),보험기간 중 일반상해사고로 20~79% 후유장해시,,,,,,,,, 보험기간 중 일반상해사고로 20~79% 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB든든안심상해보험Ⅱ(무배당)(26.01)_1종 (월납),주계약,일반상해사망후유장해(20~100%),"보험기간 중 일반상해사고로 사망, 20~100% 후유장해시",,,"2,800 원","1,700 원",,,,," KB든든안심상해보험Ⅱ(무배당)(26.01)_1종 보험기간 중 일반상해사고로 사망, 20~100% 후유장해시 보험가입금액 (단, 후유장해는 장해지급률을 곱한 금액을 지급)",,월납,장기보장성 비교 공시 (7).xls
KB손보,KB VIP상해보험(무배당)(26.01) (월납),주계약,일반상해80%이상후유장해,보험기간 중 일반상해사고로 80% 이상 후유장해시,,,"74,100 원","35,400 원",,,,, KB VIP상해보험(무배당)(26.01) 보험기간 중 일반상해사고로 80% 이상 후유장해시,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB VIP상해보험(무배당)(26.01) (월납),주계약,일반상해사망,보험기간 중 일반상해사고로 사망시,,,,,,,,,,,월납,장기보장성 비교 공시 (7).xls
KB손보,KB VIP상해보험(무배당)(26.01) (월납),주계약,일반상해후유장해(3~100%),보험기간 중 일반상해사고로 3~100% 후유장해시,,,,,,,,, 보험기간 중 일반상해사고로 3~100% 후유장해시,,월납,장기보장성 비교 공시 (7).xls
