index,company,product,category,rider,coverage,payout_detail,insured_amount_text,base_premium_text,unit,premium_alt,premium_index,is_renewal,is_refund,channel,base_date,disclosure,phone,source_file,benefit_amount,base_premium
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,영구치보철 치료보험금-임플란트치료,"피보험자가 최초계약의 치과치료보장개시일 이후에 「보장의 대상이 되는 “영구치 발 치”의 원인으로 영구치를 발치하고, 보험기간 중 해당 영구치를 발치한 부위에 보철 치료를 받은 경우」",2년이내 1년 3개 한도로 25만원/2년초과 한도 없이 50만원(영구치 발치 1개당 지급),1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,크라운치료 보험금,"피보험자가 「“최초계약의 치과치료보장개시일 이후에 치아에 대하여 ‘치아우식증 (충치) 또는 치주질환(잇몸질환)’으로 진단 확정 받고, 보험기간 중 해당 치아에 대 하여 최초로 크라운치료를 받은 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원인으로 해당 치아에 대하여 최초로 크라운치료를 받은 경우”」","연간 유치3개, 영구치 3개 한도로 1년 이내 12.5만원/1년 초과 25만원",1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,"보존 치료보험금-인레이, 온레이","피보험자가 「“최초계약의 치과치료보장개시일 이후에 치아에 대하여 ‘치아우식증 (충치) 또는 치주질환(잇몸질환)’ 으로 진단 확정 받고, 보험기간 중 해당 치아에 대 하여 최초로 보존치료를 받은 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원 인으로 해당 치아에 대하여 최초로 보존치료를 받은 경우”」(치료한 치아 1개당 지급)",1년 이내 7.5만원/1년초과15만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,보존 치료보험금-복합레진,"피보험자가 「“최초계약의 치과치료보장개시일 이후에 치아에 대하여 ‘치아우식증 (충치) 또는 치주질환(잇몸질환)’ 으로 진단 확정 받고, 보험기간 중 해당 치아에 대 하여 최초로 보존치료를 받은 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원 인으로 해당 치아에 대하여 최초로 보존치료를 받은 경우”」(치료한 치아 1개당 지급)",1년 이내 2.5만원/1년초과5만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,"보존 치료보험금-아말감, 글래스아이노머","피보험자가 「“최초계약의 치과치료보장개시일 이후에 치아에 대하여 ‘치아우식증 (충치) 또는 치주질환(잇몸질환)’ 으로 진단 확정 받고, 보험기간 중 해당 치아에 대 하여 최초로 보존치료를 받은 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원 인으로 해당 치아에 대하여 최초로 보존치료를 받은 경우”」(치료한 치아 1개당 지급)",1년 이내 0.5만원/1년초과1만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,영구치발치 보험금,피보험자가 보험기간 중 치과치료보장개시일 이후에 「보장의 대상이 되는 “영구치 발치”의 원인으로 영구 치 발치를 받은 경우」 (영구치 발치 1개당 지급),2만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,치수치료 보험금,"피보험자가 「“최초계약의 치과치료보장개시일 이후에 치아에 대하여 ‘치아우식증(충치) 또는 치주질환(잇몸 질환)’으로 진단 확정 받고, 보험기간 중 해당 치아에 대하여 최초로 치수치료(신경치료)를 받은 경우” 또는 “보험기간 중 발생한 재해를 직접적인 원인으로 해당 치아에 대하여 최초로 치수치료(신경치료)를 받은 경 우”」 (치료한 치아 1개당 지급)",2만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,주요치주질환 치료보험금,피보험자가 보험기간 중 치과치료보장개시일 이후에 주 요치주질환(잇몸질환)치료를 받은 경우,2만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,치석제거 치료보험금,피보험자가 보험기간 중 치과치료보장개시일 이후에 치 석제거치료를 받은 경우(연간 1회),1만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,구내방사선 촬영보험금,피보험자가 보험기간 중 방사선/파노라마촬영보장개시일 이후에 구내방사선촬영을 받은 경우 (촬영 1회당 지급),0.5만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,파노라마 촬영보험금,피보험자가 보험기간 중 방사선/파노라마촬영보장개시일 이후에 파노라마 촬영을 받은 경우 (촬영 1회당 지급)(연간1회),1만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,영구치유지 보험금,"보험기간 중 피보험자의 영구치가 단 한 개도 상실되지 않고 피보험자가 보험기간이 끝날 때까지 살아있을 경우 (단, 최초계약의 계약일(갱신계약의 경우 갱신일) 갱신 일 현재 피보험자가 90세 이상인 경우에는 제외)",100만원,1000만원,28600  원,"25,500  원",,,,,,,file_17.xls,삼성생명,"삼성 인터넷치아보험(2501)(갱신형,무배당)",주계약,28600,25500
교보생명,(무)교보치아보장보험(갱신형),주계약,영구치 보존치료비,"피보험자가 이 계약의 보험기간 중 보장개시일 이후에 질병 또는 재해를 직접적인 원인으로 보존치료를 진단확정받고, 해당 영구치에 “아말감”, “글래스아이노머”, “복합레진”, “인레이·온레이” 또는 “크라운” 보존치료를 받았을 경우","아말감 : 1만원 글래스아이노머 : 1만원 복합레진 : 5만원 인레이·온레이 : 15만원 크라운 : 20만원 (치료 영구치 1개당 지급 , 보존치료(5종)별 각각 연간 영구치 3개 한도. 다만, 최초계약의 보험계약일부터 1년 미만에 재해 이외의 원인으로 보험금 지급 사유가 발생한 경우 50% 감액 지급)","1,000만원",32800  원,"22,900  원",,,,,,,file_17.xls,교보생명,(무)교보치아보장보험(갱신형),주계약,32800,22900
교보생명,(무)교보치아보장보험(갱신형),주계약,영구치 치수치료비,"피보험자가 이 계약의 보험기간 중 보장개시일 이후에 질병 또는 재해를 직접적인 원인으로 치수치료(신경치료)를 진단확정받고, 해당 영구치에 치수치료(신경치료)를 받았을 경우","2만원 (치료 영구치 1개당 지급, 연간 영구치 3개 한도. 다만, 최초계약의 보험계약일부터 1년 미만에 재해 이외의 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급)","1,000만원",32800  원,"22,900  원",,,,,,,file_17.xls,교보생명,(무)교보치아보장보험(갱신형),주계약,32800,22900
교보생명,(무)교보치아보장보험(갱신형),주계약,가철성의치 가철성의치(틀니) 보철치료비,"피보험자가 이 계약의 보험기간 중 보장개시일 이후에 “치아우식증(충치)”, “치주질환(잇몸질환)” 또는 재해를 직접적인 원인으로 해당 영구치 발치를 진단확정받고, 해당 영구치를 발치한 부위에 가철성의치(틀니) 보철치료를 받았을 경우","100만원 (보철물 1개당 지급, 연간 1회 한도. 다만, 최초계약의 보험계약일부터 1년 미만에 재해 이외의 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급)","1,000만원",32800  원,"22,900  원",,,,,,,file_17.xls,교보생명,(무)교보치아보장보험(갱신형),주계약,32800,22900
교보생명,(무)교보치아보장보험(갱신형),주계약,고정성 가공의치(브릿지) 보철치료비,"피보험자가 이 계약의 보험기간 중 보장개시일 이후에 “치아우식증(충치)”, “치주질환(잇몸질환)” 또는 재해를 직접적인 원인으로 해당 영구치 발치를 진단확정받고, 해당 영구치를 발치한 부위에 고정성가공의치(브릿지) 보철치료를 받았을 경우","100만원(영구치 발치 1개당 지급, 연간 영구치 3개 한도. 다만, 최초계약의 보험계약일부터 1년 미만에 재해 이외의 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급)","1,000만원",32800  원,"22,900  원",,,,,,,file_17.xls,교보생명,(무)교보치아보장보험(갱신형),주계약,32800,22900
교보생명,(무)교보치아보장보험(갱신형),주계약,임플란트 보철치료비,"피보험자가 이 계약의 보험기간 중 ""임플란트 보장개시일"" 이후에 “치아우식증(충치)”, “치주질환(잇몸질환)” 또는 재해를 직접적인 원인으로 해당 영구치 발치를 진단확정받고, 해당 영구치를 발치한 부위에 임플란트 보철치료를 받았을 경우","100만원(영구치 발치 1개당 지급, 연간 영구치 3개 한도. 다만, 최초계약의 보험계약일부터 1년 미만에 재해 이외의 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급)","1,000만원",32800  원,"22,900  원",,,,,,,file_17.xls,교보생명,(무)교보치아보장보험(갱신형),주계약,32800,22900
교보생명,(무)교보치아보장보험(갱신형),주계약,영구치 발치치료비,"피보험자가 이 계약의 보험기간 중 보장개시일 이후에 “치아우식증(충치)”, “치주질환(잇몸질환)” 또는 재해를 직접적인 원인으로 해당 영구치 발치를 진단확정받고, 해당 영구치에 대해 발치치료를 받았을 경우","5만원(영구치 발치 1개당 지급. 다만, 최초계약의 보험계약일부터 1년 미만에 재해 이외의 원인으로 보험금 지급사유가 발생한 경우 50% 감액 지급)","1,000만원",32800  원,"22,900  원",,,,,,,file_17.xls,교보생명,(무)교보치아보장보험(갱신형),주계약,32800,22900
교보생명,(무)교보치아보장보험(갱신형),주계약,만기지급금,"피보험자가 보험기간이 끝날 때까지 살아있을 경우(다만, 최초계약 만기지급형에 한함)",50만원,"1,000만원",32800  원,"22,900  원",,,,,,,file_17.xls,교보생명,(무)교보치아보장보험(갱신형),주계약,32800,22900
미래에셋생명,미래에셋생명 치아보험(갱신형) 무배당,주계약,"‘아말감’, ‘글래스아이오노머(GI)’ 충전치료보험금","보험기간 중 피보험자가 「치과치료보장개시일 이후에 치아우식증(충치) 또는 치주질환(잇몸질환)으로 진단 확정받고, 해당 치아에 최초로 ‘아말감’, ‘글래스아이오노머(GI)’ 충전치료를 받았을 때」 또는 「보장개시일 이후에 발생한 재해를 직접적인 원인으로 해당 치아에 최초로 ‘아말감’, ‘글래스아이오노머(GI)’ 충전치료를 받았을 때」 (치료치아 1개당 지급, 유치·영구치 각각 연간한도 없음)",보험가입금액의 0.2%,"1,000만원",44900  원,"34,300  원",,,,,,,file_17.xls,미래에셋생명,미래에셋생명 치아보험(갱신형) 무배당,주계약,44900,34300
